ExperimentName,Subject,Session,DataFile.Basename,DebugSession,Display.RefreshRate,ExternalStimulus,Group,RandomSeed,SessionDate,SessionStartDateTimeUtc,SessionTime,TrainingSession,UsingfMRI,Run,AvgRunACC,AvgRunReturnACC,AvgRunRT,AvgTotalACC,AvgTotalRT,Intensity,Painful,PainfulRating.DEVICE,Procedure[Run],Rest.DEVICE,RunBonus,RunList,RunList.Cycle,RunList.Sample,Running[Run],Salience,TotalBonus,Unpleasantness,Block,AvgBlockACC,AvgBlockRT,BlockACC,BlockBonus,BlockList,BlockList.Cycle,BlockList.Sample,BlockTrials,NumCorrect,NumTrials,Procedure[Block],Running[Block],Task,Trials1,Trials2,Trials3,Trial,CorrectResponse,DisplayStim.ACC,DisplayStim.CRESP,DisplayStim.DEVICE,DisplayStim.DurationError,DisplayStim.OnsetDelay,DisplayStim.OnsetTime,DisplayStim.OnsetToOnsetTime,DisplayStim.RESP,DisplayStim.RT,DisplayStim.RTTime,ITIDur,Match,Phase,PhaseSwitch,Procedure[Trial],Running[Trial],StimPath,Stimulus,TrialList1,TrialList1.Cycle,TrialList1.Sample,TrialList2,TrialList2.Cycle,TrialList2.Sample,TrialList3,TrialList3.Cycle,TrialList3.Sample
ConcurrentTasks,22,4,ConcurrentTasks-Data-22-4,no,60.039,pain,1,-1493553276,07-13-2018,7/13/2018 8:47:29 PM,16:47:29,no,no,9,,,,,,,,,RunProc,,,1,5,9,RunList,,,,1,100,525,10,$7.15 ,29,2,33,10,,,BlockProc,BlockList,switch,4,3,3,9,j,1,j,Keyboard,0,34,1770868,517,j,550,1771418,2600,random,3,,TrialProc,TrialList3,Stimulus\SQUARET.png,0,,,,,,,2,1,83
ConcurrentTasks,22,4,ConcurrentTasks-Data-22-4,no,60.039,pain,1,-1493553276,07-13-2018,7/13/2018 8:47:29 PM,16:47:29,no,no,9,,,,,,,,,RunProc,,,1,5,9,RunList,,,,1,100,525,10,$7.15 ,29,2,33,10,,,BlockProc,BlockList,switch,4,3,3,10,j,1,j,Keyboard,0,34,1774002,517,j,512,1774514,2600,random,3,,TrialProc,TrialList3,Stimulus\SQUAREB.png,2,,,,,,,2,1,84
ConcurrentTasks,22,4,ConcurrentTasks-Data-22-4,no,60.039,pain,1,-1493553276,07-13-2018,7/13/2018 8:47:29 PM,16:47:29,no,no,9,,,,,,,,,RunProc,,,1,5,9,RunList,,,,2,88.88889,538.222,8,$6.05 ,64,2,34,9,,,BlockProc,BlockList,switch,3,3,3,1,f,1,f,Keyboard,0,34,1780136,517,f,386,1780522,3200,match,1,1,TrialProc,TrialList1,Stimulus\SQUARET.png,0,1,1,114,,,,,,
ConcurrentTasks,22,4,ConcurrentTasks-Data-22-4,no,60.039,pain,1,-1493553276,07-13-2018,7/13/2018 8:47:29 PM,16:47:29,no,no,9,,,,,,,,,RunProc,,,1,5,9,RunList,,,,2,88.88889,538.222,8,$6.05 ,64,2,34,9,,,BlockProc,BlockList,switch,3,3,3,2,f,1,f,Keyboard,0,34,1783870,517,f,452,1784322,3400,match,1,,TrialProc,TrialList1,Stimulus\SQUAREA.png,1,1,1,115,,,,,,
ConcurrentTasks,22,4,ConcurrentTasks-Data-22-4,no,60.039,pain,1,-1493553276,07-13-2018,7/13/2018 8:47:29 PM,16:47:29,no,no,9,,,,,,,,,RunProc,,,1,5,9,RunList,,,,2,88.88889,538.222,8,$6.05 ,64,2,34,9,,,BlockProc,BlockList,switch,3,3,3,3,f,1,f,Keyboard,0,34,1787804,517,f,494,1788298,2600,match,1,,TrialProc,TrialList1,Stimulus\SQUAREB.png,2,1,1,116,,,,,,
ConcurrentTasks,22,4,ConcurrentTasks-Data-22-4,no,60.039,pain,1,-1493553276,07-13-2018,7/13/2018 8:47:29 PM,16:47:29,no,no,9,,,,,,,,,RunProc,,,1,5,9,RunList,,,,2,88.88889,538.222,8,$6.05 ,64,2,34,9,,,BlockProc,BlockList,switch,3,3,3,4,f,0,f,Keyboard,0,34,1790938,517,j,528,1791466,2600,match,2,2,TrialProc,TrialList2,Stimulus\DIAMONDT.png,0,,,,1,1,135,,,
ConcurrentTasks,22,4,ConcurrentTasks-Data-22-4,no,60.039,pain,1,-1493553276,07-13-2018,7/13/2018 8:47:29 PM,16:47:29,no,no,9,,,,,,,,,RunProc,,,1,5,9,RunList,,,,2,88.88889,538.222,8,$6.05 ,64,2,34,9,,,BlockProc,BlockList,switch,3,3,3,5,j,1,j,Keyboard,0,34,1794072,517,j,690,1794762,2800,random,2,,TrialProc,TrialList2,Stimulus\DIAMONDL.png,3,,,,2,1,136,,,
ConcurrentTasks,22,4,ConcurrentTasks-Data-22-4,no,60.039,pain,1,-1493553276,07-13-2018,7/13/2018 8:47:29 PM,16:47:29,no,no,9,,,,,,,,,RunProc,,,1,5,9,RunList,,,,2,88.88889,538.222,8,$6.05 ,64,2,34,9,,,BlockProc,BlockList,switch,3,3,3,6,j,1,j,Keyboard,0,34,1797406,516,j,644,1798050,2600,random,2,,TrialProc,TrialList2,Stimulus\DIAMONDA.png,1,,,,2,1,137,,,
ConcurrentTasks,22,4,ConcurrentTasks-Data-22-4,no,60.039,pain,1,-1493553276,07-13-2018,7/13/2018 8:47:29 PM,16:47:29,no,no,9,,,,,,,,,RunProc,,,1,5,9,RunList,,,,2,88.88889,538.222,8,$6.05 ,64,2,34,9,,,BlockProc,BlockList,switch,3,3,3,7,f,1,f,Keyboard,0,34,1800540,516,f,774,1801314,2800,match,3,3,TrialProc,TrialList3,Stimulus\SQUARET.png,0,,,,,,,1,1,85
ConcurrentTasks,22,4,ConcurrentTasks-Data-22-4,no,60.039,pain,1,-1493553276,07-13-2018,7/13/2018 8:47:29 PM,16:47:29,no,no,9,,,,,,,,,RunProc,,,1,5,9,RunList,,,,2,88.88889,538.222,8,$6.05 ,64,2,34,9,,,BlockProc,BlockList,switch,3,3,3,8,f,1,f,Keyboard,0,33,1803873,517,f,433,1804306,3200,match,3,,TrialProc,TrialList3,Stimulus\SQUAREA.png,1,,,,,,,1,1,86
ConcurrentTasks,22,4,ConcurrentTasks-Data-22-4,no,60.039,pain,1,-1493553276,07-13-2018,7/13/2018 8:47:29 PM,16:47:29,no,no,9,,,,,,,,,RunProc,,,1,5,9,RunList,,,,2,88.88889,538.222,8,$6.05 ,64,2,34,9,,,BlockProc,BlockList,switch,3,3,3,9,f,1,f,Keyboard,0,18,1807591,516,f,443,1808034,2600,match,3,,TrialProc,TrialList3,Stimulus\SQUAREB.png,2,,,,,,,1,1,87
ConcurrentTasks,22,4,ConcurrentTasks-Data-22-4,no,60.039,pain,1,-1493553276,07-13-2018,7/13/2018 8:47:29 PM,16:47:29,no,no,9,,,,,,,,,RunProc,,,1,5,9,RunList,,,,3,100,577.636,11,$8.15 ,4,2,35,11,,,BlockProc,BlockList,branch,5,3,3,1,f,1,f,Keyboard,0,34,1813725,517,f,413,1814138,3400,match,1,1,TrialProc,TrialList1,Stimulus\SQUARET.png,0,1,1,117,,,,,,
ConcurrentTasks,22,4,ConcurrentTasks-Data-22-4,no,60.039,pain,1,-1493553276,07-13-2018,7/13/2018 8:47:29 PM,16:47:29,no,no,9,,,,,,,,,RunProc,,,1,5,9,RunList,,,,3,100,577.636,11,$8.15 ,4,2,35,11,,,BlockProc,BlockList,branch,5,3,3,2,j,1,j,Keyboard,0,34,1817659,517,j,511,1818170,3000,random,1,,TrialProc,TrialList1,Stimulus\SQUAREE.png,4,2,1,118,,,,,,
ConcurrentTasks,22,4,ConcurrentTasks-Data-22-4,no,60.039,pain,1,-1493553276,07-13-2018,7/13/2018 8:47:29 PM,16:47:29,no,no,9,,,,,,,,,RunProc,,,1,5,9,RunList,,,,3,100,577.636,11,$8.15 ,4,2,35,11,,,BlockProc,BlockList,branch,5,3,3,3,j,1,j,Keyboard,0,34,1821193,517,j,609,1821802,3200,random,1,,TrialProc,TrialList1,Stimulus\SQUAREA.png,1,2,1,119,,,,,,
ConcurrentTasks,22,4,ConcurrentTasks-Data-22-4,no,60.039,pain,1,-1493553276,07-13-2018,7/13/2018 8:47:29 PM,16:47:29,no,no,9,,,,,,,,,RunProc,,,1,5,9,RunList,,,,3,100,577.636,11,$8.15 ,4,2,35,11,,,BlockProc,BlockList,branch,5,3,3,4,f,1,f,Keyboard,0,34,1824927,516,f,411,1825338,3400,match,1,,TrialProc,TrialList1,Stimulus\SQUAREB.png,2,1,1,120,,,,,,
ConcurrentTasks,22,4,ConcurrentTasks-Data-22-4,no,60.039,pain,1,-1493553276,07-13-2018,7/13/2018 8:47:29 PM,16:47:29,no,no,9,,,,,,,,,RunProc,,,1,5,9,RunList,,,,3,100,577.636,11,$8.15 ,4,2,35,11,,,BlockProc,BlockList,branch,5,3,3,5,f,1,f,Keyboard,0,34,1828861,516,f,597,1829458,2600,match,1,,TrialProc,TrialList1,Stimulus\SQUAREL.png,3,1,1,121,,,,,,
ConcurrentTasks,22,4,ConcurrentTasks-Data-22-4,no,60.039,pain,1,-1493553276,07-13-2018,7/13/2018 8:47:29 PM,16:47:29,no,no,9,,,,,,,,,RunProc,,,1,5,9,RunList,,,,3,100,577.636,11,$8.15 ,4,2,35,11,,,BlockProc,BlockList,branch,5,3,3,6,j,1,j,Keyboard,0,34,1831995,516,j,719,1832714,2800,random,2,2,TrialProc,TrialList2,Stimulus\CIRCLEB.png,2,,,,2,1,138,,,
ConcurrentTasks,22,4,ConcurrentTasks-Data-22-4,no,60.039,pain,1,-1493553276,07-13-2018,7/13/2018 8:47:29 PM,16:47:29,no,no,9,,,,,,,,,RunProc,,,1,5,9,RunList,,,,3,100,577.636,11,$8.15 ,4,2,35,11,,,BlockProc,BlockList,branch,5,3,3,7,j,1,j,Keyboard,0,33,1835328,517,j,770,1836098,3400,random,2,,TrialProc,TrialList2,Stimulus\CIRCLEE.png,4,,,,2,1,139,,,
ConcurrentTasks,22,4,ConcurrentTasks-Data-22-4,no,60.039,pain,1,-1493553276,07-13-2018,7/13/2018 8:47:29 PM,16:47:29,no,no,9,,,,,,,,,RunProc,,,1,5,9,RunList,,,,3,100,577.636,11,$8.15 ,4,2,35,11,,,BlockProc,BlockList,branch,5,3,3,8,j,1,j,Keyboard,0,34,1839262,517,j,556,1839818,2800,random,2,,TrialProc,TrialList2,Stimulus\CIRCLEA.png,1,,,,2,1,140,,,
ConcurrentTasks,22,4,ConcurrentTasks-Data-22-4,no,60.039,pain,1,-1493553276,07-13-2018,7/13/2018 8:47:29 PM,16:47:29,no,no,9,,,,,,,,,RunProc,,,1,5,9,RunList,,,,3,100,577.636,11,$8.15 ,4,2,35,11,,,BlockProc,BlockList,branch,5,3,3,9,j,1,j,Keyboard,0,34,1842596,517,j,742,1843338,2800,random,3,3,TrialProc,TrialList3,Stimulus\SQUAREB.png,2,,,,,,,2,1,88
ConcurrentTasks,22,4,ConcurrentTasks-Data-22-4,no,60.039,pain,1,-1493553276,07-13-2018,7/13/2018 8:47:29 PM,16:47:29,no,no,9,,,,,,,,,RunProc,,,1,5,9,RunList,,,,3,100,577.636,11,$8.15 ,4,2,35,11,,,BlockProc,BlockList,branch,5,3,3,10,j,1,j,Keyboard,0,34,1845930,517,j,528,1846458,3400,random,3,,TrialProc,TrialList3,Stimulus\SQUAREA.png,1,,,,,,,2,1,89
ConcurrentTasks,22,4,ConcurrentTasks-Data-22-4,no,60.039,pain,1,-1493553276,07-13-2018,7/13/2018 8:47:29 PM,16:47:29,no,no,9,,,,,,,,,RunProc,,,1,5,9,RunList,,,,3,100,577.636,11,$8.15 ,4,2,35,11,,,BlockProc,BlockList,branch,5,3,3,11,f,1,f,Keyboard,0,34,1849864,517,f,498,1850362,3200,match,3,,TrialProc,TrialList3,Stimulus\SQUAREB.png,2,,,,,,,1,1,90
ConcurrentTasks,22,4,ConcurrentTasks-Data-22-4,no,60.039,pain,1,-1493553276,07-13-2018,7/13/2018 8:47:29 PM,16:47:29,no,no,9,,,,,,,,,RunProc,,,1,5,9,RunList,,,,4,91.66667,607,11,$5.25 ,61,2,36,12,,,BlockProc,BlockList,branch,4,5,3,1,f,1,f,Keyboard,0,34,1856598,517,f,492,1857090,3200,match,1,1,TrialProc,TrialList1,Stimulus\SQUARET.png,0,1,1,122,,,,,,
ConcurrentTasks,22,4,ConcurrentTasks-Data-22-4,no,60.039,pain,1,-1493553276,07-13-2018,7/13/2018 8:47:29 PM,16:47:29,no,no,9,,,,,,,,,RunProc,,,1,5,9,RunList,,,,4,91.66667,607,11,$5.25 ,61,2,36,12,,,BlockProc,BlockList,branch,4,5,3,2,f,1,f,Keyboard,0,18,1860316,516,f,406,1860722,3400,match,1,,TrialProc,TrialList1,Stimulus\SQUAREA.png,1,1,1,123,,,,,,
ConcurrentTasks,22,4,ConcurrentTasks-Data-22-4,no,60.039,pain,1,-1493553276,07-13-2018,7/13/2018 8:47:29 PM,16:47:29,no,no,9,,,,,,,,,RunProc,,,1,5,9,RunList,,,,4,91.66667,607,11,$5.25 ,61,2,36,12,,,BlockProc,BlockList,branch,4,5,3,3,f,1,f,Keyboard,0,34,1864250,516,f,568,1864818,3000,match,1,,TrialProc,TrialList1,Stimulus\SQUAREB.png,2,1,1,124,,,,,,
ConcurrentTasks,22,4,ConcurrentTasks-Data-22-4,no,60.039,pain,1,-1493553276,07-13-2018,7/13/2018 8:47:29 PM,16:47:29,no,no,9,,,,,,,,,RunProc,,,1,5,9,RunList,,,,4,91.66667,607,11,$5.25 ,61,2,36,12,,,BlockProc,BlockList,branch,4,5,3,4,j,1,j,Keyboard,0,34,1867784,516,j,578,1868362,2600,random,1,,TrialProc,TrialList1,Stimulus\SQUARET.png,0,2,1,125,,,,,,
ConcurrentTasks,22,4,ConcurrentTasks-Data-22-4,no,60.039,pain,1,-1493553276,07-13-2018,7/13/2018 8:47:29 PM,16:47:29,no,no,9,,,,,,,,,RunProc,,,1,5,9,RunList,,,,4,91.66667,607,11,$5.25 ,61,2,36,12,,,BlockProc,BlockList,branch,4,5,3,5,j,1,j,Keyboard,0,33,1870917,517,j,661,1871578,2800,random,2,2,TrialProc,TrialList2,Stimulus\CIRCLEL.png,3,,,,2,1,141,,,
ConcurrentTasks,22,4,ConcurrentTasks-Data-22-4,no,60.039,pain,1,-1493553276,07-13-2018,7/13/2018 8:47:29 PM,16:47:29,no,no,9,,,,,,,,,RunProc,,,1,5,9,RunList,,,,4,91.66667,607,11,$5.25 ,61,2,36,12,,,BlockProc,BlockList,branch,4,5,3,6,j,1,j,Keyboard,0,34,1874251,517,j,607,1874858,3000,random,2,,TrialProc,TrialList2,Stimulus\CIRCLEA.png,1,,,,2,1,142,,,
ConcurrentTasks,22,4,ConcurrentTasks-Data-22-4,no,60.039,pain,1,-1493553276,07-13-2018,7/13/2018 8:47:29 PM,16:47:29,no,no,9,,,,,,,,,RunProc,,,1,5,9,RunList,,,,4,91.66667,607,11,$5.25 ,61,2,36,12,,,BlockProc,BlockList,branch,4,5,3,7,j,1,j,Keyboard,0,34,1877785,517,j,737,1878522,3000,random,2,,TrialProc,TrialList2,Stimulus\CIRCLET.png,0,,,,2,1,143,,,
ConcurrentTasks,22,4,ConcurrentTasks-Data-22-4,no,60.039,pain,1,-1493553276,07-13-2018,7/13/2018 8:47:29 PM,16:47:29,no,no,9,,,,,,,,,RunProc,,,1,5,9,RunList,,,,4,91.66667,607,11,$5.25 ,61,2,36,12,,,BlockProc,BlockList,branch,4,5,3,8,f,1,f,Keyboard,0,34,1881319,517,f,563,1881882,2600,match,2,,TrialProc,TrialList2,Stimulus\CIRCLEA.png,1,,,,1,1,144,,,
ConcurrentTasks,22,4,ConcurrentTasks-Data-22-4,no,60.039,pain,1,-1493553276,07-13-2018,7/13/2018 8:47:29 PM,16:47:29,no,no,9,,,,,,,,,RunProc,,,1,5,9,RunList,,,,4,91.66667,607,11,$5.25 ,61,2,36,12,,,BlockProc,BlockList,branch,4,5,3,9,j,1,j,Keyboard,0,34,1884453,517,j,677,1885130,3200,random,2,,TrialProc,TrialList2,Stimulus\CIRCLET.png,0,,,,2,1,145,,,
ConcurrentTasks,22,4,ConcurrentTasks-Data-22-4,no,60.039,pain,1,-1493553276,07-13-2018,7/13/2018 8:47:29 PM,16:47:29,no,no,9,,,,,,,,,RunProc,,,1,5,9,RunList,,,,4,91.66667,607,11,$5.25 ,61,2,36,12,,,BlockProc,BlockList,branch,4,5,3,10,j,1,j,Keyboard,0,34,1888187,517,j,647,1888834,3000,random,3,3,TrialProc,TrialList3,Stimulus\SQUAREE.png,4,,,,,,,2,1,91
ConcurrentTasks,22,4,ConcurrentTasks-Data-22-4,no,60.039,pain,1,-1493553276,07-13-2018,7/13/2018 8:47:29 PM,16:47:29,no,no,9,,,,,,,,,RunProc,,,1,5,9,RunList,,,,4,91.66667,607,11,$5.25 ,61,2,36,12,,,BlockProc,BlockList,branch,4,5,3,11,f,1,f,Keyboard,0,34,1891721,516,f,441,1892162,3400,match,3,,TrialProc,TrialList3,Stimulus\SQUARET.png,0,,,,,,,1,1,92
ConcurrentTasks,22,4,ConcurrentTasks-Data-22-4,no,60.039,pain,1,-1493553276,07-13-2018,7/13/2018 8:47:29 PM,16:47:29,no,no,9,,,,,,,,,RunProc,,,1,5,9,RunList,,,,4,91.66667,607,11,$5.25 ,61,2,36,12,,,BlockProc,BlockList,branch,4,5,3,12,f,0,f,Keyboard,0,34,1895655,516,j,907,1896562,2600,match,3,,TrialProc,TrialList3,Stimulus\SQUAREA.png,1,,,,,,,1,1,93
ConcurrentTasks,22,4,ConcurrentTasks-Data-22-4,no,60.039,pain,1,-1493553276,07-13-2018,7/13/2018 8:47:29 PM,16:47:29,no,no,9,,,,,,,,,RunProc,,,1,5,9,RunList,,,,5,100,565.5,10,$5.25 ,16,2,37,10,,,BlockProc,BlockList,branch,3,5,2,1,j,1,j,Keyboard,0,34,1901789,517,j,605,1902394,3200,random,1,1,TrialProc,TrialList1,Stimulus\SQUAREL.png,3,2,1,126,,,,,,
ConcurrentTasks,22,4,ConcurrentTasks-Data-22-4,no,60.039,pain,1,-1493553276,07-13-2018,7/13/2018 8:47:29 PM,16:47:29,no,no,9,,,,,,,,,RunProc,,,1,5,9,RunList,,,,5,100,565.5,10,$5.25 ,16,2,37,10,,,BlockProc,BlockList,branch,3,5,2,2,f,1,f,Keyboard,0,34,1905523,517,f,455,1905978,3400,match,1,,TrialProc,TrialList1,Stimulus\SQUAREE.png,4,1,1,127,,,,,,
ConcurrentTasks,22,4,ConcurrentTasks-Data-22-4,no,60.039,pain,1,-1493553276,07-13-2018,7/13/2018 8:47:29 PM,16:47:29,no,no,9,,,,,,,,,RunProc,,,1,5,9,RunList,,,,5,100,565.5,10,$5.25 ,16,2,37,10,,,BlockProc,BlockList,branch,3,5,2,3,j,1,j,Keyboard,0,34,1909457,517,j,489,1909946,3200,random,1,,TrialProc,TrialList1,Stimulus\SQUAREL.png,3,2,1,128,,,,,,
ConcurrentTasks,22,4,ConcurrentTasks-Data-22-4,no,60.039,pain,1,-1493553276,07-13-2018,7/13/2018 8:47:29 PM,16:47:29,no,no,9,,,,,,,,,RunProc,,,1,5,9,RunList,,,,5,100,565.5,10,$5.25 ,16,2,37,10,,,BlockProc,BlockList,branch,3,5,2,4,f,1,f,Keyboard,0,34,1913191,517,f,747,1913938,2800,match,2,2,TrialProc,TrialList2,Stimulus\CIRCLET.png,0,,,,1,1,146,,,
ConcurrentTasks,22,4,ConcurrentTasks-Data-22-4,no,60.039,pain,1,-1493553276,07-13-2018,7/13/2018 8:47:29 PM,16:47:29,no,no,9,,,,,,,,,RunProc,,,1,5,9,RunList,,,,5,100,565.5,10,$5.25 ,16,2,37,10,,,BlockProc,BlockList,branch,3,5,2,5,f,1,f,Keyboard,0,34,1916525,516,f,709,1917234,3200,match,2,,TrialProc,TrialList2,Stimulus\CIRCLEA.png,1,,,,1,1,147,,,
ConcurrentTasks,22,4,ConcurrentTasks-Data-22-4,no,60.039,pain,1,-1493553276,07-13-2018,7/13/2018 8:47:29 PM,16:47:29,no,no,9,,,,,,,,,RunProc,,,1,5,9,RunList,,,,5,100,565.5,10,$5.25 ,16,2,37,10,,,BlockProc,BlockList,branch,3,5,2,6,f,1,f,Keyboard,0,34,1920259,516,f,439,1920698,3200,match,2,,TrialProc,TrialList2,Stimulus\CIRCLEB.png,2,,,,1,1,148,,,
ConcurrentTasks,22,4,ConcurrentTasks-Data-22-4,no,60.039,pain,1,-1493553276,07-13-2018,7/13/2018 8:47:29 PM,16:47:29,no,no,9,,,,,,,,,RunProc,,,1,5,9,RunList,,,,5,100,565.5,10,$5.25 ,16,2,37,10,,,BlockProc,BlockList,branch,3,5,2,7,f,1,f,Keyboard,0,34,1923993,516,f,473,1924466,2600,match,2,,TrialProc,TrialList2,Stimulus\CIRCLEL.png,3,,,,1,1,149,,,
ConcurrentTasks,22,4,ConcurrentTasks-Data-22-4,no,60.039,pain,1,-1493553276,07-13-2018,7/13/2018 8:47:29 PM,16:47:29,no,no,9,,,,,,,,,RunProc,,,1,5,9,RunList,,,,5,100,565.5,10,$5.25 ,16,2,37,10,,,BlockProc,BlockList,branch,3,5,2,8,f,1,f,Keyboard,0,33,1927126,517,f,548,1927674,3000,match,2,,TrialProc,TrialList2,Stimulus\CIRCLEE.png,4,,,,1,1,150,,,
ConcurrentTasks,22,4,ConcurrentTasks-Data-22-4,no,60.039,pain,1,-1493553276,07-13-2018,7/13/2018 8:47:29 PM,16:47:29,no,no,9,,,,,,,,,RunProc,,,1,5,9,RunList,,,,5,100,565.5,10,$5.25 ,16,2,37,10,,,BlockProc,BlockList,branch,3,5,2,9,j,1,j,Keyboard,0,34,1930660,517,j,718,1931378,2600,random,3,3,TrialProc,TrialList3,Stimulus\SQUARET.png,0,,,,,,,2,1,94
ConcurrentTasks,22,4,ConcurrentTasks-Data-22-4,no,60.039,pain,1,-1493553276,07-13-2018,7/13/2018 8:47:29 PM,16:47:29,no,no,9,,,,,,,,,RunProc,,,1,5,9,RunList,,,,5,100,565.5,10,$5.25 ,16,2,37,10,,,BlockProc,BlockList,branch,3,5,2,10,f,1,f,Keyboard,0,34,1933794,517,f,472,1934266,3000,match,3,,TrialProc,TrialList3,Stimulus\SQUAREA.png,1,,,,,,,1,1,95
ConcurrentTasks,22,4,ConcurrentTasks-Data-22-4,no,60.039,pain,1,-1493553276,07-13-2018,7/13/2018 8:47:29 PM,16:47:29,no,no,9,,,,,,,,,RunProc,,,1,5,9,RunList,,,,6,88.88889,577.556,8,$5.10 ,57,2,38,9,,,BlockProc,BlockList,switch,3,4,2,1,j,1,j,Keyboard,0,34,1940328,517,j,482,1940810,3200,random,1,1,TrialProc,TrialList1,Stimulus\SQUAREB.png,2,2,1,129,,,,,,
ConcurrentTasks,22,4,ConcurrentTasks-Data-22-4,no,60.039,pain,1,-1493553276,07-13-2018,7/13/2018 8:47:29 PM,16:47:29,no,no,9,,,,,,,,,RunProc,,,1,5,9,RunList,,,,6,88.88889,577.556,8,$5.10 ,57,2,38,9,,,BlockProc,BlockList,switch,3,4,2,2,f,1,f,Keyboard,0,18,1944046,516,f,460,1944506,3400,match,1,,TrialProc,TrialList1,Stimulus\SQUAREL.png,3,1,1,130,,,,,,
ConcurrentTasks,22,4,ConcurrentTasks-Data-22-4,no,60.039,pain,1,-1493553276,07-13-2018,7/13/2018 8:47:29 PM,16:47:29,no,no,9,,,,,,,,,RunProc,,,1,5,9,RunList,,,,6,88.88889,577.556,8,$5.10 ,57,2,38,9,,,BlockProc,BlockList,switch,3,4,2,3,j,1,j,Keyboard,0,34,1947980,516,j,470,1948450,3000,random,1,,TrialProc,TrialList1,Stimulus\SQUAREB.png,2,2,1,131,,,,,,
ConcurrentTasks,22,4,ConcurrentTasks-Data-22-4,no,60.039,pain,1,-1493553276,07-13-2018,7/13/2018 8:47:29 PM,16:47:29,no,no,9,,,,,,,,,RunProc,,,1,5,9,RunList,,,,6,88.88889,577.556,8,$5.10 ,57,2,38,9,,,BlockProc,BlockList,switch,3,4,2,4,j,0,j,Keyboard,0,34,1951514,516,f,464,1951978,3000,random,2,2,TrialProc,TrialList2,Stimulus\DIAMONDL.png,3,,,,2,1,151,,,
ConcurrentTasks,22,4,ConcurrentTasks-Data-22-4,no,60.039,pain,1,-1493553276,07-13-2018,7/13/2018 8:47:29 PM,16:47:29,no,no,9,,,,,,,,,RunProc,,,1,5,9,RunList,,,,6,88.88889,577.556,8,$5.10 ,57,2,38,9,,,BlockProc,BlockList,switch,3,4,2,5,j,1,j,Keyboard,0,34,1955048,516,j,530,1955578,3200,random,2,,TrialProc,TrialList2,Stimulus\DIAMONDB.png,2,,,,2,1,152,,,
ConcurrentTasks,22,4,ConcurrentTasks-Data-22-4,no,60.039,pain,1,-1493553276,07-13-2018,7/13/2018 8:47:29 PM,16:47:29,no,no,9,,,,,,,,,RunProc,,,1,5,9,RunList,,,,6,88.88889,577.556,8,$5.10 ,57,2,38,9,,,BlockProc,BlockList,switch,3,4,2,6,f,1,f,Keyboard,0,33,1958781,517,f,949,1959730,3000,match,2,,TrialProc,TrialList2,Stimulus\DIAMONDL.png,3,,,,1,1,153,,,
ConcurrentTasks,22,4,ConcurrentTasks-Data-22-4,no,60.039,pain,1,-1493553276,07-13-2018,7/13/2018 8:47:29 PM,16:47:29,no,no,9,,,,,,,,,RunProc,,,1,5,9,RunList,,,,6,88.88889,577.556,8,$5.10 ,57,2,38,9,,,BlockProc,BlockList,switch,3,4,2,7,f,1,f,Keyboard,0,34,1962315,517,f,591,1962906,3200,match,2,,TrialProc,TrialList2,Stimulus\DIAMONDE.png,4,,,,1,1,154,,,
ConcurrentTasks,22,4,ConcurrentTasks-Data-22-4,no,60.039,pain,1,-1493553276,07-13-2018,7/13/2018 8:47:29 PM,16:47:29,no,no,9,,,,,,,,,RunProc,,,1,5,9,RunList,,,,6,88.88889,577.556,8,$5.10 ,57,2,38,9,,,BlockProc,BlockList,switch,3,4,2,8,j,1,j,Keyboard,0,34,1966049,517,j,785,1966834,2600,random,3,3,TrialProc,TrialList3,Stimulus\SQUAREL.png,3,,,,,,,2,1,96
ConcurrentTasks,22,4,ConcurrentTasks-Data-22-4,no,60.039,pain,1,-1493553276,07-13-2018,7/13/2018 8:47:29 PM,16:47:29,no,no,9,,,,,,,,,RunProc,,,1,5,9,RunList,,,,6,88.88889,577.556,8,$5.10 ,57,2,38,9,,,BlockProc,BlockList,switch,3,4,2,9,f,1,f,Keyboard,0,34,1969183,517,f,467,1969650,2600,match,3,,TrialProc,TrialList3,Stimulus\SQUAREE.png,4,,,,,,,1,1,97
ConcurrentTasks,22,4,ConcurrentTasks-Data-22-4,no,60.039,pain,1,-1493553276,07-13-2018,7/13/2018 8:47:29 PM,16:47:29,no,no,9,,,,,,,,,RunProc,,,1,5,9,RunList,,,,7,100,606.9,10,$6.20 ,48,2,39,10,,,BlockProc,BlockList,switch,3,4,3,1,j,1,j,Keyboard,0,34,1975317,517,j,797,1976114,3200,random,1,1,TrialProc,TrialList1,Stimulus\SQUAREA.png,1,2,1,132,,,,,,
ConcurrentTasks,22,4,ConcurrentTasks-Data-22-4,no,60.039,pain,1,-1493553276,07-13-2018,7/13/2018 8:47:29 PM,16:47:29,no,no,9,,,,,,,,,RunProc,,,1,5,9,RunList,,,,7,100,606.9,10,$6.20 ,48,2,39,10,,,BlockProc,BlockList,switch,3,4,3,2,f,1,f,Keyboard,0,34,1979051,517,f,463,1979514,3200,match,1,,TrialProc,TrialList1,Stimulus\SQUAREB.png,2,1,1,133,,,,,,
